396,396,0,0,0,792,0xAEd2E75Ec8bfB23efE7C5aEAfdd2ba0D576d091e
396,396,0,0,0,792,0xcf27E846ccAD32208Aa19Aa5505aAc35C3FB9dF1
396,396,0,0,0,792,0x2505CB709aeDcc135b0ec34d4D6502866FFA4493
396,396,0,0,0,792,0x8cF8E76EB67106e411F9e054fA8F55fa5a91d46A
396,396,700,0,0,1492,0xE0a78CcFFe72fa72852e1e558457ae1A4718c3f1
396,396,0,0,0,792,0xC83439cE3fF11657DBaEd1a12B033093DEfaEE89
396,396,0,0,0,792,0xa31e556500b1e47199a8543ae6c9826946d4ccfb
396,396,0,0,0,792,0x7abDDc1e68f690375704A0c5f71B97f572762A37
396,396,0,0,0,792,0xD460056Fd946b6A3f0240E15E7732016fbe1eb36
396,396,500,200,1000,2492,0x20a99148362bc6d240a2fb075aBD47318E24AE5C
396,396,0,0,0,792,0x7Df94127cc6f8C2338569dAc8B4F336766fe41A5
396,396,0,0,0,792,0x4be5bd40d06c8a34c72ce12b66cc480b28bb7ce0
396,396,0,0,0,792,0x5Aa07DA32De46dd27d64bc67671bC093DBd75180
396,396,0,0,0,792,0x19a87700bA2784cAc43D2f6146AB699325b30e68
396,396,0,0,0,792,0x19a87700bA2784cAc43D2f6146AB699325b30e68
396,396,0,0,0,792,0x6b0d921d52c7a940104748e1867bEfe5f2105028
396,396,0,0,0,792,0x3D27a1dCEd86a2E624393163326adcFAF992852B
396,396,0,0,0,792,0x5b345628C40A42Bb7bAEEC062508cC43144F2377
396,396,0,0,0,792,0x7d5f5Af2130985fe0fb5f2BFe38563ccFbEEfe23
396,396,600,0,0,1392,0x829dbCEfC68aA16fb8da5532601BD9a7f26975Ff
396,396,0,0,0,792,0xAE8e2E8Dae63391058d0BbBC5d3875eabDdAa637
396,396,0,0,0,792,0x790622728897B6367b7A8709c5f69d3DbD105072
396,396,500,0,0,1292,0xE24ea0882b8221757A7f3f9001b2b7f6cd3d41C7
396,396,600,0,0,1392,0x6988BAee44025B954B4959e92FD9cdbF1A0C69Fa
396,396,500,0,100,1392,0x68f4E7d820caaF42DdbAC1A07923681347C619f9
396,396,0,0,0,792,0xAC53D27Bbe19C7fe3612D09a6D37eE753588cAB3
396,396,0,0,0,792,0x3179f88ded783b02e0EA90D44cE5C584AcbD9F3A
396,396,0,0,0,792,0x164326f68a640ebfa187885324c704Ee306c3E1D
396,396,0,0,0,792,0xEa783b2918806A9ba992c57e1Ed9e5331B3D006F
396,396,0,0,0,792,0xcF385E9b7A6080a7CC768F5B0E2D5dcE593e1Eb0
396,396,0,0,0,792,0x7B4757026c50a0d5052a4BcE07E18727Ee36F730
396,396,0,0,0,792,0x9AD5a70a6993a8d4D070a4F3b1dd633E720f670F
396,396,0,0,0,792,0xC6F915eDAf2656742D8E692FB45E88734B3dbbbb
396,396,0,0,0,792,0x1d5AAbF4470335D734dC789EEfC22B580f84e28B
396,396,0,0,0,792,0x77259B80B0b7EcBfb7bAaA675b9026fD3765F789
396,396,0,0,0,792,0x37063ac1175D42E1ad0B89ea0CFD537a0b9715d8
396,396,0,0,0,792,0xa8df0fa1902aa68711f4b83a0037cc0a8d55b8de
396,396,0,0,0,792,0x0385279Fcd3eC27938401128F466bc9F0206d37b
396,396,0,0,0,792,0x20384bc13871F9ea369c6978e8b397Bf7046Dd22
396,396,0,0,0,792,0xA524C2B03afd290B3E7249F9215c35200e4a5669
396,396,0,0,0,792,1
396,396,0,0,0,792,
396,396,0,0,0,792,
396,396,0,0,0,792,
396,396,0,0,0,792,0x83b9d52054e7f02e77C74eEf1f53B821Da1789Ea
396,396,0,0,0,792,0xff61729EAeF5668690228c163ca6b943cA0f7c7b
396,396,0,0,0,792,0xC3D57D55D6E7e6101D2dE691f65c07ec13cFe13C
396,396,0,0,0,792,0x56eEa0dA038971d6905b07f164343a00a5E30Fde
396,396,0,0,0,792,0xc7EdCA03836F5C5C02684cF3DE3DCcef42c766E7
396,396,0,0,0,792,c7fdc71a
396,396,0,0,0,792,0xf17fbd8088ba6cca8ec6fa00504192644d7d276c
396,396,0,0,0,792,0xA418A6b662900732370Df6031B68F28Ae9210804
396,396,0,0,100,892,0xE4A4B921F2BfEDdd13f0F08D73166092f0d608Ac
396,396,200,0,0,992,0x3F41Bbb95E19A5dcE78AbE289014b9661beede1F
396,396,0,0,0,792,0x84679e9eaACE2CAc0C88c4Aa723CB2495F01AbAD
396,396,0,0,0,792,0x5Adea7277e145E024003C28981be4a7a4BA679aC
396,396,0,0,0,792,0x22e2a2bf31257F767870Ff5EFFEa52cd77ab7fc4
396,396,600,0,0,1392,0x04Dd9b612af3ADA8Dd044486c5765d2ee16981Cb
396,396,0,0,0,792,0x9ceC11c512478aA219E7F5cA044F5802b7F21191
396,396,0,0,0,792,0xBaeC5D436A917f3b0Ed28F78316272733A4A3c5e
396,396,0,0,0,792,0xe118f6f9D1bA8680a6e901f0d21B3426c02C1c54
396,396,0,0,0,792,0xC3dae71d9d49048C6000698926a61D437b3E9FD9
396,396,0,0,0,792,0xCF9505fFF24D6aE620A6A92FCF431b3f3156f83b
396,396,0,0,0,792,0x95542191B6626547697DEe6c83842819673c416a
396,396,0,0,0,792,0xD2Dccf427f5e1326E8e7E3d08b6Ed659E5712a7C
80,80,0,0,0,160,0xD25856D7408b6b4C6918165424ac9A5B75Ac26fE
80,80,0,0,0,160,0x5917BeD8BF1a8270249685CE1AC3674af615D575
80,80,0,0,0,160,0xAF721a1051759f2b6b031Feb280672d88b85CF95
396,396,0,0,0,792,0x2014D994888daC14566B12C1eF747B747A52cC4e
80,80,0,0,0,160,0x65e67f22c2ba2d4c85795d79b2ab818683fd9f76
80,80,0,0,0,160,0x78739d67bDb5Aae80925cdAB2f6f5156Fc6A3B4e
80,80,0,0,0,160,0x459Eb9aA0A415C87d46aA91EdDBb740C9877FD40
80,80,0,0,0,160,0xec6a3ea36ac581494a78daca4723b7e15eff54f3
80,80,0,0,0,160,0xC5F57EABFfB360DaDA9776ae656748D51019C05D
80,80,0,0,0,160,0x55cA4d30AB2e0C8A5b45e349a0b3f0f92A397e74
80,80,0,0,0,160,0x2eD348fd202c859dF2534543ABe8aCfa7504F58E
